"DATAFILE_AS_OF","REPORT_YEAR","REPORT_NUMBER","SUPPLEMENTAL_NUMBER","OPERATOR_ID","PARTA2NAMEOFCOMP","PARTA5COMMODITY","INTER_INTRA","STATE_NAME","PARTF1A","PARTF1B","PARTF1C","PARTF1D","PARTF1E","PARTF2A","PARTF2B","PARTF2C1","PARTF2C2","PARTF2C3","PARTF2CTOT","PARTF3A","PARTF3B","PARTF3C","PARTF3D","PARTF4A","PARTF4B","PARTF4C1","PARTF4C2","PARTF4C3","PARTF4CTOT","PARTF5A","PARTF5B","PARTF5C1","PARTF5C2","PARTF5C3","PARTF5CTOT","PARTF6A","PARTF6B","PARTF6C","PARTGMBA","PARTGMRC","PARTGTOTMILES"
8-31-2012,2011,20120281,11319,26045,"TESORO HAWAII CORPORATION","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","HAWAII",0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,1.1,1.1
8-31-2012,2011,20120234,11272,26048,"HUNT REFINING CO","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ALABAMA",24,24,24,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,24,0,24
8-31-2012,2011,20120038,11057,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","INDIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120248,11286,26054,"KEY WEST PIPELINE CO","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","FLORIDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120376,11420,26065,"NATIONAL COOP REFINERY ASSCO","HVL","INTRASTATE","KANSAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120375,11419,26065,"NATIONAL COOP REFINERY ASSCO","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120375,11419,26065,"NATIONAL COOP REFINERY ASSCO","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","KANSAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120308,11346,26085,"PLAINS MARKETING, L.P.","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120308,11346,26085,"PLAINS MARKETING, L.P.","Crude Oil","INTRASTATE","ALABAMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120308,11346,26085,"PLAINS MARKETING, L.P.","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
8-31-2012,2011,20120308,11346,26085,"PLAINS MARKETING, L.P.","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120308,11346,26085,"PLAINS MARKETING, L.P.","Crude Oil","INTRASTATE","MISSISSIPPI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120308,11346,26085,"PLAINS MARKETING, L.P.","Crude Oil","INTRASTATE","NEW MEXICO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120308,11346,26085,"PLAINS MARKETING, L.P.","Crude Oil","INTRASTATE","TEXAS",27.17,27.17,0,0,54.34,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.34,65,0,0,0,0
8-31-2012,2011,20120304,11342,26085,"PLAINS MARKETING, L.P.","HVL","INTRASTATE","ARIZONA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120304,11342,26085,"PLAINS MARKETING, L.P.","HVL","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120304,11342,26085,"PLAINS MARKETING, L.P.","HVL","INTRASTATE","SOUTH CAROLINA",0,0,0,0,0,27,26,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0
8-31-2012,2011,20120302,11340,26085,"PLAINS MARKETING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,0,0,0,37,37,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,12,0,0,0
8-31-2012,2011,20120089,11118,26086,"SEADRIFT PIPELINE CORP","HVL","INTRASTATE","TEXAS",0,0,0,104.37,104.37,7,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.37,7,1,0,104.37,104.37
8-31-2012,2011,20120413,11458,26094,"NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,1.03,1.03
8-31-2012,2011,20120023,11037,26099,"TAMPA BAY PIPELINE CO.","HVL","INTRASTATE","FLORIDA",0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0.1,0,0.1
8-31-2012,2011,20120151,11183,26103,"TEXAS EASTMAN DIVISION, EASTMAN CHEMICAL CO","HVL","INTRASTATE","TEXAS",68,68,150.4,0,286.4,38,7,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.4,7,3,0,15.353,15.353
8-31-2012,2011,20120293,11331,26111,"UNITED REFINING CO","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW YORK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,1.85,0,0,0,0,0
8-31-2012,2011,20120277,11315,26112,"VALERO REFINING-TEXAS L.P.","Crude Oil","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,3.35,3.35
8-31-2012,2011,20120276,11314,26112,"VALERO REFINING-TEXAS L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,1.36,1.36
8-31-2012,2011,20120273,11311,26112,"VALERO REFINING-TEXAS L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120266,11304,26120,"COLLINS PIPELINE CO","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,124.5,124.5,0,0,249,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2,0,0,115.74,115.74
8-31-2012,2011,20120203,11494,26125,"CALNEV PIPELINE CO","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,269.93,269.93,0,0,539.86,29,11,1,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.86,11,8,0,197.43,197.43
8-31-2012,2011,20120203,11494,26125,"CALNEV PIPELINE CO","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120330,11368,26134,"EXXONMOBIL OIL CORP - WEST COAST","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8-31-2012,2011,20120331,11369,26134,"EXXONMOBIL OIL CORP - WEST COAST","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",8.27,8.27,0,0,16.54,27,6,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.54,6,4,0,8.27,8.27
8-31-2012,2011,20120084,11113,26149,"ALYESKA PIPELINE SERVICE CO","Crude Oil","INTERSTATE",,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120152,11184,26302,"MUSTANG PIPELINE CO","HVL","INTRASTATE","TEXAS",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120195,11231,26303,"UNOCAL PIPELINE CO - EASTERN REGION","Crude Oil","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120333,11371,30005,"MOBIL PACIFIC PIPELINE CO","Crude Oil","INTRASTATE","CALIFORNIA",12.45,12.45,0,0,24.9,21,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,2,2,0,12.45,12.45
8-31-2012,2011,20120317,11355,30005,"MOBIL PACIFIC PIPELINE CO","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120303,11341,30029,"BREITBURN OPERATING L.P.","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120069,11098,30544,"OCCIDENTAL CHEMICAL CORP","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,0,0,0,0,0,15,15,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0
8-31-2012,2011,20120143,11175,30626,"TARGA NGL PIPE LINE CO","HVL","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,106.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.01,0,0,0,106.01,106.01
8-31-2012,2011,20120400,11444,30657,"BRAVO PIPELINE COMPANY","CO2","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120400,11444,30657,"BRAVO PIPELINE COMPANY","CO2","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120415,11460,30658,"KERN OIL & REFINING CO.","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,1,0,0,1,1,0.007,1,1,0,0,0
8-31-2012,2011,20120378,11422,30666,"ENMARK ENERGY, INC","CO2","INTRASTATE","MISSISSIPPI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120246,11284,30683,"WESTLAKE PETROCHEMICALS LLC","HVL","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,7.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.782,0,0,0,6.61,6.61
8-31-2012,2011,20120247,11285,30683,"WESTLAKE PETROCHEMICALS LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120113,11144,30709,"HUNTSMAN PETROCHEMICAL LLC","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120114,11145,30709,"HUNTSMAN PETROCHEMICAL LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120338,11376,30735,"TESORO ALASKA PIPELINE COMPANY","Crude Oil","INTRASTATE","ALASKA",3.9,3.9,0,0,7.8,3,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,3,0,3.9,3.9
8-31-2012,2011,20120339,11377,30735,"TESORO ALASKA PIPELINE COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ALASKA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120405,11449,30755,"CITGO PRODUCTS PIPELINE CO","HVL","INTERSTATE",,40.515,40.515,0,0,81.03,6,0,0,0,0,0,1.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.565,0,0,0,42.05,42.05
8-31-2012,2011,20120406,11450,30755,"CITGO PRODUCTS PIPELINE CO","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",81.13,81.13,0,0,162.26,66,44,7,6,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.26,44,15,0,48.974,48.974
8-31-2012,2011,20120470,11542,30756,"WYOMING REFINING CO","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","WYOMING",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120357,11397,30777,"MOTIVA ENTERPRISE LLC","HVL","INTRASTATE","LOUISIANA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120357,11397,30777,"MOTIVA ENTERPRISE LLC","HVL","INTRASTATE","TEXAS",34,34,34,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0
8-31-2012,2011,20120356,11396,30777,"MOTIVA ENTERPRISE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",42,42,42,0,126,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,12,12
8-31-2012,2011,20120134,11166,30781,"OLYMPIC PIPE LINE COMPANY","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,8,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,8
8-31-2012,2011,20120134,11166,30781,"OLYMPIC PIPE LINE COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","WASHINGTON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120296,11334,30782,"HARVEST PIPELINE COMPANY","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120296,11334,30782,"HARVEST PIPELINE COMPANY","Crude Oil","INTRASTATE","TEXAS",76.673,76.673,0,0,153.346,7,6,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.346,6,2,0,76.673,76.673
8-31-2012,2011,20120147,11179,30825,"CITGO PETROLEUM CORPORATION (REFINERY)","HVL","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120161,11193,30826,"WILLIAMS FIELD SERVICES","HVL","INTERSTATE",,314.7,314.7,0,0,629.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.4,0,0,0,91.8,91.8
8-31-2012,2011,20120161,11193,30826,"WILLIAMS FIELD SERVICES","HVL","INTRASTATE","COLORADO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120067,11096,30829,"ENTERPRISE CRUDE PIPELINE LLC","Crude Oil","INTERSTATE",,38.196,38.196,0,0,76.392,119,119,25,8,36,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.392,119,69,0,9.724,9.724
8-31-2012,2011,20120067,11096,30829,"ENTERPRISE CRUDE PIPELINE LLC","Crude Oil","INTRASTATE","NEW MEXICO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120067,11096,30829,"ENTERPRISE CRUDE PIPELINE LLC","Crude Oil","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120067,11096,30829,"ENTERPRISE CRUDE PIPELINE LLC","Crude Oil","INTRASTATE","TEXAS",76.143,75.554,19.83,0,171.527,35,35,10,5,5,20,92.7,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,264.227,43,28,33.97,12.294,46.264
8-31-2012,2011,20120184,11219,30834,"TIDELANDS OIL PRODUCTION COMPANY","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,2.283,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.283,1,1,2.263,0.02,2.283
8-31-2012,2011,20120469,11540,30901,"AIRCRAFT SERVICES INTERNATIONAL GROUP (ASIG)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ALASKA",7.1,7.1,0,0,14.2,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,0,0,0,7.1,7.1
8-31-2012,2011,20120454,11516,30909,"TRANSMONTAIGNE OPERATING COMPANY L.P.","HVL","INTERSTATE",,16.35,16.35,0,0,32.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7,0,0,0,0,0
8-31-2012,2011,20120455,11517,30909,"TRANSMONTAIGNE OPERATING COMPANY L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120455,11517,30909,"TRANSMONTAIGNE OPERATING COMPANY L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","MISSISSIPPI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120455,11517,30909,"TRANSMONTAIGNE OPERATING COMPANY L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","VIRGINIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120162,11194,30940,"WILLIAMS ENERGY, LLC","HVL","INTRASTATE","LOUISIANA",0.5,0.5,0,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0.32,0.32
8-31-2012,2011,20120010,11016,30959,"THE DOW CHEMICAL COMPANY","HVL","INTRASTATE","TEXAS",10.53,10.53,0,0,21.06,85,83,6,0,3,9,0,0,0,0,2.8,2,0,0,0,0,0,0,0,0,0,0,23.86,85,9,5.43,7.9,13.33
8-31-2012,2011,20120009,11015,30959,"THE DOW CHEMICAL COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",5.46,5.46,0,0,10.92,0,0,0,0,0,0,0,0,0,0,8.36,8,0,0,0,0,0,0,0,0,0,0,19.28,8,0,8.36,5.46,13.82
8-31-2012,2011,20120136,11168,30969,"MAIN PASS OIL GATHERING SYSTEM","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120439,11490,31023,"CITGO REFINING & CHEMICAL CO. L.P.","Crude Oil","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120460,11522,31023,"CITGO REFINING & CHEMICAL CO. L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120446,11504,31023,"CITGO REFINING & CHEMICAL CO. L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120279,11317,31045,"GENESIS PIPELINE USA, L.P.","Crude Oil","INTERSTATE",,37.96,37.96,0,0,75.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.92,0,0,0,37.96,37.96
8-31-2012,2011,20120279,11317,31045,"GENESIS PIPELINE USA, L.P.","Crude Oil","INTRASTATE","MISSISSIPPI",0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.12,0.12
8-31-2012,2011,20120027,11043,31049,"MCCHORD PIPELINE CO.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","WASHINGTON",0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120379,11423,31051,"TIDEWATER, INC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","WASHINGTON",0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,0
8-31-2012,2011,20120450,11509,31056,"ASIG - HONOLULU","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
8-31-2012,2011,20120186,11221,31057,"HECO - HAWAIIAN ELECTRIC COMPANY, INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","HAWAII",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120342,11380,31059,"BASF CORPORATION","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120453,11512,31075,"HILLCREST BEVERLY OIL CORP","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120476,11566,31082,"KEY PIPELINE LIMITED","Crude Oil","INTRASTATE","WYOMING",0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0
8-31-2012,2011,20120480,11570,31082,"KEY PIPELINE LIMITED","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120130,11162,31083,"HELCO-HAWAII ELECTRIC LIGHT COMPANY, INC.","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120199,11235,31130,"DCP MIDSTREAM","HVL","INTERSTATE",,648.6,648.6,0,0,1297.2,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297.2,7,1,0.658,172.007,172.665
8-31-2012,2011,20120199,11235,31130,"DCP MIDSTREAM","HVL","INTRASTATE","COLORADO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120199,11235,31130,"DCP MIDSTREAM","HVL","INTRASTATE","MICHIGAN",0,0,0,0,0,0,0,0,0,0,0,0.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658,0,0,0.658,0,0.658
8-31-2012,2011,20120199,11235,31130,"DCP MIDSTREAM","HVL","INTRASTATE","NEW MEXICO",34.25,34.25,0,0,68.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5,0,0,0,34.25,34.25
8-31-2012,2011,20120199,11235,31130,"DCP MIDSTREAM","HVL","INTRASTATE","TEXAS",115.15,115.15,0,0,230.3,26,24,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.3,24,4,0,115.15,115.15
8-31-2012,2011,20120056,11082,31135,"PETRO-DIAMOND TERMINAL COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120176,11211,31136,"WICKLAND OIL COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,16,0,0,2,2,4
8-31-2012,2011,20120259,11297,31166,"MUSTANG PIPE LINE PARTNERS","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120257,11295,31167,"MOEM PIPELINE LLC","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120364,11406,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTERSTATE",,602.3,501.3,62.7,0,1166.3,18,17,0,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166.3,17,12,0,288.7,288.7
