"DATAFILE_AS_OF","REPORT_YEAR","REPORT_NUMBER","SUPPLEMENTAL_NUMBER","OPERATOR_ID","PARTA2NAMEOFCOMP","PARTA5COMMODITY","INTER_INTRA","STATE_NAME","PARTF1A","PARTF1B","PARTF1C","PARTF1D","PARTF1E","PARTF2A","PARTF2B","PARTF2C1","PARTF2C2","PARTF2C3","PARTF2CTOT","PARTF3A","PARTF3B","PARTF3C","PARTF3D","PARTF4A","PARTF4B","PARTF4C1","PARTF4C2","PARTF4C3","PARTF4CTOT","PARTF5A","PARTF5B","PARTF5C1","PARTF5C2","PARTF5C3","PARTF5CTOT","PARTF6A","PARTF6B","PARTF6C","PARTGMBA","PARTGMRC","PARTGTOTMILES"
41089.4708333333,2010,20110186,10188,31556,"CHEVRON MIDSTREAM PIPELINES LLC","HVL","INTRASTATE","LOUISIANA",26.1,26.1,0,0,52.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3,0,0,0,18,18
41089.4708333333,2010,20110278,10286,31570,"TESORO - HIGH PLAINS PIPELINE COMPANY","Crude Oil","INTERSTATE",,8,8,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,8
41089.4708333333,2010,20110232,10235,31574,"WESTERN REFINING PIPELINE COMPANY","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110399,10422,31579,"Magellan Pipelines Holdings, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
41089.4708333333,2010,20110397,10420,31580,"Magellan Terminals Holdings, L.P.","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110398,10421,31580,"Magellan Terminals Holdings, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CONNECTICUT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110398,10421,31580,"Magellan Terminals Holdings, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","DELAWARE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110398,10421,31580,"Magellan Terminals Holdings, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,15,15
41089.4708333333,2010,20110077,10078,31582,"BEAR PAW ENERGY, LLC","HVL","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110165,10167,31583,"TESORO REFINING & MARKETING CO., MOUNTAIN REGION","Crude Oil","INTRASTATE","UTAH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110218,10220,31583,"TESORO REFINING & MARKETING CO., MOUNTAIN REGION","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","UTAH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20120032,11050,31591,"STONE ENERGY","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110256,10262,31604,"EQT MIDSTREAM","HVL","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110205,10207,31610,"BP WEST COAST PRODUCTS L.L.C.","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
41089.4708333333,2010,20110206,10208,31610,"BP WEST COAST PRODUCTS L.L.C.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",7,7,0,0,14,3,3,1,2,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,3,0,25,25
41089.4708333333,2010,20110304,10314,31613,"ENBRIDGE PIPELINES (EAST TEXAS) L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110289,10516,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE",,2663.9,2491.1,733.9,0,5888.9,574,574,8,8,80,96,137.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6026.6,576,96,0,958.25,958.25
41089.4708333333,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTRASTATE","ALABAMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTRASTATE","LOUISIANA",84.712,83.262,0,0,167.974,11,11,0,3,5,8,161.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.229,11,8,3.41,228.31,231.72
41089.4708333333,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTRASTATE","NEW MEXICO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16
41089.4708333333,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTRASTATE","TEXAS",877.525,947.318,78.8,0,1903.643,75,75,4,10,5,19,69.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972.843,76,19,71.68,414.17,485.85
41089.4708333333,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTRASTATE","WYOMING",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,74.9,27.3,0,0,102.2,23,23,1,0,6,7,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.3,23,7,20.07,34.82,54.89
41089.4708333333,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12,4.12
41089.4708333333,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW MEXICO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",2.1,34.2,1.3,0,37.6,2,2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8,2,0,0,155.27,155.27
41089.4708333333,2010,20110285,10295,31627,"DENBURY ONSHORE, LLC","CO2","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,7.681,0,0,0,374.3,147,59,88,0,147,0,0,0,0,0,0,381.981,147,147,17.2,3.98,21.18
41089.4708333333,2010,20110201,10203,31630,"BP AMERICA PRODUCTION","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0
41089.4708333333,2010,20110142,10144,31636,"NORTHERN STATES POWER CO OF MINNESOTA","HVL","INTRASTATE","MINNESOTA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110036,10036,31663,"NAVAJO NATION OIL AND GAS COMPANY","Crude Oil","INTRASTATE","COLORADO",12.1,12.1,12.1,12.1,48.4,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4,2,2,0,12.1,12.1
41089.4708333333,2010,20110036,10036,31663,"NAVAJO NATION OIL AND GAS COMPANY","Crude Oil","INTRASTATE","NEW MEXICO",58.2,58.2,58.2,58.2,232.8,15,15,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.8,15,5,0,37.84,37.84
41089.4708333333,2010,20110036,10036,31663,"NAVAJO NATION OIL AND GAS COMPANY","Crude Oil","INTRASTATE","UTAH",17.21,17.21,17.21,17.21,68.84,22,22,12,5,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.84,22,22,0,17.21,17.21
41089.4708333333,2010,20110330,10712,31666,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC","Crude Oil","INTERSTATE",,49.99,49.99,0,0,99.98,94,94,1,2,11,14,49.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.97,94,14,0,17.67,17.67
41089.4708333333,2010,20110330,10712,31666,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC","Crude Oil","INTRASTATE","UTAH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110330,10712,31666,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC","Crude Oil","INTRASTATE","WYOMING",41.67,41.67,0,0,83.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.34,0,0,0,25.97,25.97
41089.4708333333,2010,20110329,10711,31666,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,181.6,181.6,90.08,0,453.28,36,36,2,8,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.28,36,19,0,131.52,131.52
41089.4708333333,2010,20110447,10483,31672,"CHAPARRAL ENERGY, LLC","CO2","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74,0,0,0,0,0
41089.4708333333,2010,20110150,10152,31673,"LDH ENERGY OLEFINS LLC","HVL","INTRASTATE","LOUISIANA",34,44,0,0,78,1,1,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,5,0,34,34
41089.4708333333,2010,20110371,11004,31684,"CONOCOPHILLIPS","Crude Oil","INTERSTATE",,569.94,569.94,126.39,0,1266.27,363,115,3,1,59,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266.27,115,63,0,211.38,211.38
41089.4708333333,2010,20110369,11002,31684,"CONOCOPHILLIPS","HVL","INTERSTATE",,510.6,547.54,30.27,0,1088.41,88,33,0,2,4,6,17.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105.73,33,6,0,189.64,189.64
41089.4708333333,2010,20110369,11002,31684,"CONOCOPHILLIPS","HVL","INTRASTATE","TEXAS",43.65,46.27,65.24,0,155.16,7,1,0,1,0,1,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.01,1,1,0,52.37,52.37
41089.4708333333,2010,20110370,11003,31684,"CONOCOPHILLIPS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,424.2,460.475,195.26,0,1079.935,627,245,22,8,164,194,132.58,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1212.515,250,199,0,739.27,739.27
41089.4708333333,2010,20110370,11003,31684,"CONOCOPHILLIPS","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",27.065,27.065,0,0,54.13,11,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.13,3,3,0,54.13,54.13
41089.4708333333,2010,20110370,11003,31684,"CONOCOPHILLIPS","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0.42,0.42
41089.4708333333,2010,20110217,10490,31703,"CHESAPEAKE MIDSTREAM","Crude Oil","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110090,10091,31720,"KINDER MORGAN PIPELINES (USA) INC","Crude Oil","INTERSTATE",,462,0,0,0,462,161,98,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,98,27,0,21.78,21.78
41089.4708333333,2010,20110367,10385,31721,"PIPELINE TECHNOLOGY","HVL","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110361,10377,31721,"PIPELINE TECHNOLOGY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110158,10160,31723,"EXXONMOBIL REFINING AND SUPPLY COMPANY","Crude Oil","INTRASTATE","LOUISIANA",2.7,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,2.7,2.7
41089.4708333333,2010,20110462,10511,31779,"SWISSPORT FUELING INC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ARIZONA",12.02,12.02,12.02,12.02,48.08,0,0,0,0,0,0,12.02,0,0,0,12.02,0,0,0,0,0,0,0,0,0,0,0,72.12,0,0,,,
41089.4708333333,2010,20110222,11089,31822,"SUNCOR ENERGY (USA) PIPELINE CO.","Crude Oil","INTERSTATE",,0,12,0,0,12,75,75,0,0,75,75,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,75,75,6.5,0,6.5
41089.4708333333,2010,20110222,11089,31822,"SUNCOR ENERGY (USA) PIPELINE CO.","Crude Oil","INTRASTATE","COLORADO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110222,11089,31822,"SUNCOR ENERGY (USA) PIPELINE CO.","Crude Oil","INTRASTATE","WYOMING",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110094,10095,31822,"SUNCOR ENERGY (USA) PIPELINE CO.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","COLORADO",0.2,0.2,0,0,0.4,8,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,8,1,0,0.2,0.2
41089.4708333333,2010,20110059,10060,31824,"CALUMET LUBRICANTS CO., L.P.","Crude Oil","INTRASTATE","LOUISIANA",34,34,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,19,19
41089.4708333333,2010,20110032,10032,31847,"CALUMET LUBRICANTS CO., L. P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,3
41089.4708333333,2010,20110291,10301,31849,"OGLETHORPE POWER CORPORATION","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","GEORGIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,1.61,0,0,0,0,0
41089.4708333333,2010,20110062,10705,31856,"TPM, INC","HVL","INTRASTATE","TENNESSEE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110337,10504,31863,"HFOTCO LLC","Crude Oil","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110458,10505,31863,"HFOTCO LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110249,10254,31869,"PRISM GAS SYSTEMS I, L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110368,10499,31871,"MARKWEST MICHIGAN PIPELINE, LLC","Crude Oil","INTRASTATE","MICHIGAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110233,10236,31874,"TESORO REFINING & MARKETING C O., GOLDEN EAGLE","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110235,10238,31874,"TESORO REFINING & MARKETING C O., GOLDEN EAGLE","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110051,10052,31875,"MERIT ENERGY COMPANY","CO2","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110052,10258,31875,"MERIT ENERGY COMPANY","HVL","INTRASTATE","MICHIGAN",225,0,0,0,225,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,6,0,89.5,0,89.5
41089.4708333333,2010,20110183,10185,31878,"BRIDGER PIPELINE LLC","Crude Oil","INTERSTATE",,38,38,0,0,76,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,7,0,0,13,13
41089.4708333333,2010,20110300,10310,31884,"ENBRIDGE PIPELINES (LOUISIANA LIQUIDS) L.L.C.","HVL","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110045,11135,31886,"DUKE ENERGY OHIO - LIQUID","HVL","INTRASTATE","OHIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110044,10044,31887,"DUKE ENERGY KENTUCKY - LIQUID","HVL","INTRASTATE","KENTUCKY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,2.91,2.91
41089.4708333333,2010,20110432,10463,31888,"CENTURION PIPELINE L.P.","Crude Oil","INTERSTATE",,82,82,0,0,164,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,56,0,0,0,0
41089.4708333333,2010,20110432,10463,31888,"CENTURION PIPELINE L.P.","Crude Oil","INTRASTATE","TEXAS",108,108,0,0,216,180,180,5,0,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,180,30,0,0,0
41089.4708333333,2010,20110272,10278,31914,"SEMSTREAM, L.P.","HVL","INTRASTATE","ARKANSAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110272,10278,31914,"SEMSTREAM, L.P.","HVL","INTRASTATE","MONTANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110015,11071,31919,"INERGY PROPANE, LLC","HVL","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110164,10166,31933,"CALCASIEU REFINING COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110003,11073,31937,"TPCO, LLC","Crude Oil","INTRASTATE","MISSISSIPPI",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,36,0,0,2,0,2
41089.4708333333,2010,20110302,10312,31943,"ENBRIDGE GATHERING (NORTH TEXAS) L.P.","HVL","INTRASTATE","TEXAS",0,15.5,0,0,15.5,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,0,0,0,0,0
41089.4708333333,2010,20110238,11006,31947,"ENBRIDGE PIPELINES (OZARK) L.L.C.","Crude Oil","INTERSTATE",,0,0,0,0,0,41,98,0,1,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,22,0,0,0
41089.4708333333,2010,20110238,11006,31947,"ENBRIDGE PIPELINES (OZARK) L.L.C.","Crude Oil","INTRASTATE","OKLAHOMA",0,47,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,31,31
41089.4708333333,2010,20120021,11035,31957,"KINDER MORGAN WINK PIPELINE LLC","Crude Oil","INTERSTATE",,4,4,0,0,8,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,68,0,0,4,4
41089.4708333333,2010,20110263,10269,31970,"CONOCOPHILLIPS ALASKA, INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ALASKA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110157,10159,31973,"BOC GASES","CO2","INTRASTATE","WYOMING",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20120106,11137,31983,"ENERGY PARTNERS, LTD","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110454,10497,32004,"QEP FIELD SERVICES COMPANY","HVL","INTRASTATE","WYOMING",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110070,10488,32007,"SUPERIOR PIPELINE COMPANY L.L.C.","HVL","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,3.35,3.35
41089.4708333333,2010,20110184,10186,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110184,10186,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Crude Oil","INTRASTATE","NEW MEXICO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110184,10186,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Crude Oil","INTRASTATE","UTAH",4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,4
41089.4708333333,2010,20110168,10170,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,277,277,6,0,560,58,58,22,6,25,53,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,58,53,0,88,88
41089.4708333333,2010,20110168,10170,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","IDAHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110168,10170,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW MEXICO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110168,10170,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",56,56,0,0,112,64,56,17,3,11,31,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,56,31,0,38,38
41089.4708333333,2010,20110168,10170,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","UTAH",0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
41089.4708333333,2010,20110151,10415,32035,"LDH ENERGY PIPELINE L.P.","HVL","INTRASTATE","TEXAS",181,181,0,0,362,283,283,0,1,0,1,19,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,418,283,1,0,0,0
41089.4708333333,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ALABAMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW JERSEY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110442,10474,32051,"MARTIN OPERATING PARTNERSHIP, L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,192.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.7,0,0,10,0,10
